x	y	V_num	V_ana	error_abs	error_rel
1.16	1.52	1	1	3.234e-06	3.234e-06
1.18	1.52	1.048	1.048	3.487e-06	3.328e-06
1.2	1.52	1.096	1.096	3.714e-06	3.388e-06
1.22	1.52	1.145	1.145	3.916e-06	3.42e-06
1.24	1.52	1.195	1.195	4.095e-06	3.428e-06
1.26	1.52	1.245	1.245	4.251e-06	3.416e-06
1.28	1.52	1.295	1.295	4.388e-06	3.388e-06
1.3	1.52	1.346	1.346	4.505e-06	3.347e-06
1.32	1.52	1.397	1.397	4.604e-06	3.295e-06
1.34	1.52	1.449	1.449	4.685e-06	3.234e-06
1.36	1.52	1.501	1.501	4.751e-06	3.165e-06
1.38	1.52	1.554	1.554	4.802e-06	3.09e-06
1.4	1.52	1.607	1.607	4.837e-06	3.01e-06
1.42	1.52	1.661	1.661	4.859e-06	2.926e-06
1.44	1.52	1.715	1.715	4.868e-06	2.839e-06
1.46	1.52	1.769	1.769	4.864e-06	2.749e-06
1.48	1.52	1.824	1.824	4.847e-06	2.658e-06
1.5	1.52	1.879	1.879	4.819e-06	2.564e-06
1.52	1.52	1.935	1.935	4.779e-06	2.47e-06
1.54	1.52	1.991	1.991	4.727e-06	2.374e-06
1.56	1.52	2.047	2.047	4.664e-06	2.278e-06
1.58	1.52	2.104	2.104	4.589e-06	2.181e-06
1.6	1.52	2.161	2.161	4.503e-06	2.083e-06
1.62	1.52	2.219	2.219	4.406e-06	1.986e-06
1.64	1.52	2.277	2.277	4.297e-06	1.887e-06
1.66	1.52	2.335	2.335	4.177e-06	1.789e-06
1.68	1.52	2.394	2.394	4.045e-06	1.69e-06
1.7	1.52	2.453	2.453	3.901e-06	1.59e-06
1.72	1.52	2.513	2.513	3.744e-06	1.49e-06
1.74	1.52	2.572	2.572	3.575e-06	1.39e-06
1.76	1.52	2.632	2.632	3.393e-06	1.289e-06
1.78	1.52	2.693	2.693	3.197e-06	1.187e-06
1.8	1.52	2.754	2.754	2.987e-06	1.085e-06
1.82	1.52	2.815	2.815	2.763e-06	9.816e-07
1.84	1.52	2.876	2.876	2.524e-06	8.774e-07
1.86	1.52	2.938	2.938	2.269e-06	7.722e-07
1.88	1.52	3	3	1.998e-06	6.659e-07
1.9	1.52	3.063	3.063	1.71e-06	5.584e-07
1.92	1.52	3.126	3.126	1.405e-06	4.496e-07
1.94	1.52	3.189	3.189	1.082e-06	3.394e-07
1.96	1.52	3.252	3.252	7.409e-07	2.278e-07
1.98	1.52	3.316	3.316	3.803e-07	1.147e-07
1.02	1.54	0.7094	0.7093	5.418e-07	7.638e-07
1.04	1.54	0.7544	0.7544	1.038e-06	1.376e-06
1.06	1.54	0.8	0.8	1.492e-06	1.865e-06
1.08	1.54	0.8461	0.8461	1.906e-06	2.253e-06
1.1	1.54	0.8929	0.8929	2.284e-06	2.557e-06
1.12	1.54	0.9402	0.9402	2.626e-06	2.793e-06
1.14	1.54	0.9881	0.9881	2.935e-06	2.971e-06
1.16	1.54	1.036	1.036	3.215e-06	3.102e-06
1.18	1.54	1.085	1.085	3.466e-06	3.193e-06
1.2	1.54	1.135	1.135	3.69e-06	3.251e-06
1.22	1.54	1.185	1.185	3.889e-06	3.283e-06
1.24	1.54	1.235	1.235	4.066e-06	3.291e-06
1.26	1.54	1.286	1.286	4.22e-06	3.281e-06
1.28	1.54	1.338	1.338	4.354e-06	3.255e-06
1.3	1.54	1.39	1.39	4.469e-06	3.216e-06
1.32	1.54	1.442	1.442	4.566e-06	3.166e-06
1.34	1.54	1.495	1.495	4.646e-06	3.107e-06
1.36	1.54	1.548	1.548	4.709e-06	3.042e-06
1.38	1.54	1.602	1.602	4.758e-06	2.97e-06
1.4	1.54	1.656	1.656	4.792e-06	2.893e-06
1.42	1.54	1.711	1.711	4.813e-06	2.813e-06
1.44	1.54	1.766	1.766	4.82e-06	2.729e-06
1.46	1.54	1.822	1.822	4.815e-06	2.643e-06
1.48	1.54	1.878	1.878	4.797e-06	2.555e-06
1.5	1.54	1.934	1.934	4.768e-06	2.465e-06
1.52	1.54	1.991	1.991	4.727e-06	2.374e-06
1.54	1.54	2.048	2.048	4.674e-06	2.282e-06
1.56	1.54	2.106	2.106	4.611e-06	2.19e-06
1.58	1.54	2.164	2.164	4.536e-06	2.096e-06
1.6	1.54	2.222	2.222	4.45e-06	2.003e-06
1.62	1.54	2.281	2.281	4.353e-06	1.908e-06
1.64	1.54	2.34	2.34	4.244e-06	1.814e-06
1.66	1.54	2.399	2.399	4.124e-06	1.719e-06
1.68	1.54	2.459	2.459	3.993e-06	1.624e-06
1.7	1.54	2.52	2.52	3.85e-06	1.528e-06
1.72	1.54	2.58	2.58	3.694e-06	1.432e-06
1.74	1.54	2.641	2.641	3.526e-06	1.335e-06
1.76	1.54	2.703	2.703	3.346e-06	1.238e-06
1.78	1.54	2.764	2.764	3.152e-06	1.14e-06
1.8	1.54	2.826	2.826	2.944e-06	1.042e-06
1.82	1.54	2.889	2.889	2.723e-06	9.425e-07
1.84	1.54	2.951	2.951	2.486e-06	8.424e-07
1.86	1.54	3.014	3.014	2.235e-06	7.413e-07
1.88	1.54	3.078	3.078	1.967e-06	6.392e-07
1.9	1.54	3.141	3.141	1.683e-06	5.359e-07
1.92	1.54	3.205	3.205	1.383e-06	4.314e-07
1.94	1.54	3.27	3.27	1.065e-06	3.256e-07
1.96	1.54	3.335	3.335	7.287e-07	2.185e-07
1.98	1.54	3.399	3.399	3.739e-07	1.1e-07
1.02	1.56	0.7391	0.7391	5.39e-07	7.293e-07
1.04	1.56	0.7851	0.7851	1.032e-06	1.315e-06
1.06	1.56	0.8317	0.8317	1.483e-06	1.784e-06
1.08	1.56	0.8789	0.8789	1.894e-06	2.155e-06
1.1	1.56	0.9266	0.9266	2.268e-06	2.448e-06
1.12	1.56	0.975	0.975	2.607e-06	2.674e-06
1.14	1.56	1.024	1.024	2.913e-06	2.845e-06
1.16	1.56	1.073	1.073	3.189e-06	2.972e-06
1.18	1.56	1.123	1.123	3.437e-06	3.06e-06
1.2	1.56	1.174	1.174	3.658e-06	3.117e-06
1.22	1.56	1.225	1.225	3.854e-06	3.147e-06
1.24	1.56	1.276	1.276	4.028e-06	3.156e-06
1.26	1.56	1.328	1.328	4.179e-06	3.146e-06
1.28	1.56	1.381	1.381	4.311e-06	3.122e-06
1.3	1.56	1.434	1.434	4.423e-06	3.084e-06
1.32	1.56	1.487	1.487	4.517e-06	3.037e-06
1.34	1.56	1.541	1.541	4.595e-06	2.981e-06
1.36	1.56	1.596	1.596	4.657e-06	2.918e-06
1.38	1.56	1.651	1.651	4.703e-06	2.849e-06
1.4	1.56	1.706	1.706	4.736e-06	2.776e-06
1.42	1.56	1.762	1.762	4.755e-06	2.699e-06
1.44	1.56	1.818	1.818	4.761e-06	2.619e-06
1.46	1.56	1.875	1.875	4.754e-06	2.536e-06
1.48	1.56	1.932	1.932	4.736e-06	2.451e-06
1.5	1.56	1.989	1.989	4.705e-06	2.365e-06
1.52	1.56	2.047	2.047	4.664e-06	2.278e-06
1.54	1.56	2.106	2.106	4.611e-06	2.19e-06
1.56	1.56	2.164	2.164	4.547e-06	2.101e-06
1.58	1.56	2.224	2.224	4.472e-06	2.011e-06
1.6	1.56	2.283	2.283	4.386e-06	1.921e-06
1.62	1.56	2.343	2.343	4.289e-06	1.831e-06
1.64	1.56	2.403	2.403	4.181e-06	1.74e-06
1.66	1.56	2.464	2.464	4.062e-06	1.649e-06
1.68	1.56	2.525	2.525	3.932e-06	1.557e-06
1.7	1.56	2.587	2.587	3.79e-06	1.465e-06
1.72	1.56	2.648	2.648	3.636e-06	1.373e-06
1.74	1.56	2.711	2.711	3.47e-06	1.28e-06
1.76	1.56	2.773	2.773	3.292e-06	1.187e-06
1.78	1.56	2.836	2.836	3.1e-06	1.093e-06
1.8	1.56	2.899	2.899	2.895e-06	9.986e-07
1.82	1.56	2.963	2.963	2.677e-06	9.034e-07
1.84	1.56	3.027	3.027	2.444e-06	8.074e-07
1.86	1.56	3.091	3.091	2.196e-06	7.104e-07
1.88	1.56	3.156	3.156	1.933e-06	6.125e-07
1.9	1.56	3.221	3.221	1.654e-06	5.135e-07
1.92	1.56	3.286	3.286	1.358e-06	4.133e-07
1.94	1.56	3.351	3.351	1.046e-06	3.12e-07
1.96	1.56	3.417	3.417	7.154e-07	2.093e-07
1.98	1.56	3.483	3.483	3.67e-07	1.054e-07
1.02	1.58	0.7691	0.7691	5.354e-07	6.961e-07
1.04	1.58	0.8161	0.8161	1.025e-06	1.256e-06
1.06	1.58	0.8637	0.8637	1.472e-06	1.704e-06
1.08	1.58	0.9119	0.9119	1.879e-06	2.06e-06
1.1	1.58	0.9607	0.9607	2.248e-06	2.341e-06
1.12	1.58	1.01	1.01	2.583e-06	2.558e-06
1.14	1.58	1.06	1.06	2.886e-06	2.722e-06
1.16	1.58	1.11	1.11	3.157e-06	2.844e-06
1.18	1.58	1.161	1.161	3.401e-06	2.928e-06
1.2	1.58	1.213	1.213	3.618e-06	2.983e-06
1.22	1.58	1.265	1.265	3.811e-06	3.013e-06
1.24	1.58	1.318	1.318	3.981e-06	3.021e-06
1.26	1.58	1.371	1.371	4.129e-06	3.012e-06
1.28	1.58	1.424	1.424	4.257e-06	2.989e-06
1.3	1.58	1.478	1.478	4.367e-06	2.953e-06
1.32	1.58	1.533	1.533	4.458e-06	2.908e-06
1.34	1.58	1.588	1.588	4.533e-06	2.855e-06
1.36	1.58	1.644	1.644	4.593e-06	2.794e-06
1.38	1.58	1.7	1.7	4.637e-06	2.728e-06
1.4	1.58	1.756	1.756	4.668e-06	2.658e-06
1.42	1.58	1.813	1.813	4.685e-06	2.584e-06
1.44	1.58	1.87	1.87	4.69e-06	2.507e-06
1.46	1.58	1.928	1.928	4.682e-06	2.428e-06
1.48	1.58	1.986	1.986	4.662e-06	2.347e-06
1.5	1.58	2.045	2.045	4.631e-06	2.265e-06
1.52	1.58	2.104	2.104	4.589e-06	2.181e-06
1.54	1.58	2.164	2.164	4.536e-06	2.096e-06
1.56	1.58	2.224	2.224	4.472e-06	2.011e-06
1.58	1.58	2.284	2.284	4.397e-06	1.925e-06
1.6	1.58	2.345	2.345	4.311e-06	1.839e-06
1.62	1.58	2.406	2.406	4.215e-06	1.752e-06
1.64	1.58	2.467	2.467	4.108e-06	1.665e-06
1.66	1.58	2.529	2.529	3.991e-06	1.578e-06
1.68	1.58	2.591	2.591	3.862e-06	1.49e-06
1.7	1.58	2.654	2.654	3.721e-06	1.402e-06
1.72	1.58	2.717	2.717	3.57e-06	1.314e-06
1.74	1.58	2.78	2.78	3.406e-06	1.225e-06
1.76	1.58	2.844	2.844	3.23e-06	1.136e-06
1.78	1.58	2.908	2.908	3.042e-06	1.046e-06
1.8	1.58	2.973	2.973	2.84e-06	9.555e-07
1.82	1.58	3.037	3.037	2.625e-06	8.643e-07
1.84	1.58	3.103	3.103	2.396e-06	7.724e-07
1.86	1.58	3.168	3.168	2.153e-06	6.796e-07
1.88	1.58	3.234	3.234	1.895e-06	5.859e-07
1.9	1.58	3.3	3.3	1.621e-06	4.912e-07
1.92	1.58	3.367	3.367	1.331e-06	3.954e-07
1.94	1.58	3.433	3.433	1.025e-06	2.984e-07
1.96	1.58	3.501	3.501	7.009e-07	2.002e-07
1.98	1.58	3.568	3.568	3.596e-07	1.008e-07
1.02	1.6	0.7994	0.7994	5.309e-07	6.642e-07
1.04	1.6	0.8474	0.8473	1.016e-06	1.199e-06
1.06	1.6	0.896	0.896	1.458e-06	1.627e-06
1.08	1.6	0.9452	0.9452	1.86e-06	1.968e-06
1.1	1.6	0.995	0.995	2.225e-06	2.236e-06
1.12	1.6	1.045	1.045	2.554e-06	2.444e-06
1.14	1.6	1.096	1.096	2.852e-06	2.601e-06
1.16	1.6	1.148	1.148	3.119e-06	2.717e-06
1.18	1.6	1.2	1.2	3.358e-06	2.799e-06
1.2	1.6	1.252	1.252	3.571e-06	2.851e-06
1.22	1.6	1.306	1.306	3.759e-06	2.879e-06
1.24	1.6	1.359	1.359	3.925e-06	2.888e-06
1.26	1.6	1.413	1.413	4.069e-06	2.879e-06
1.28	1.6	1.468	1.468	4.194e-06	2.857e-06
1.3	1.6	1.523	1.523	4.3e-06	2.823e-06
1.32	1.6	1.579	1.579	4.389e-06	2.779e-06
1.34	1.6	1.635	1.635	4.461e-06	2.728e-06
1.36	1.6	1.692	1.692	4.518e-06	2.67e-06
1.38	1.6	1.749	1.749	4.56e-06	2.607e-06
1.4	1.6	1.807	1.807	4.589e-06	2.54e-06
1.42	1.6	1.865	1.865	4.604e-06	2.469e-06
1.44	1.6	1.923	1.923	4.607e-06	2.396e-06
1.46	1.6	1.982	1.982	4.598e-06	2.32e-06
1.48	1.6	2.041	2.041	4.578e-06	2.242e-06
1.5	1.6	2.101	2.101	4.546e-06	2.164e-06
1.52	1.6	2.161	2.161	4.503e-06	2.083e-06
1.54	1.6	2.222	2.222	4.45e-06	2.003e-06
1.56	1.6	2.283	2.283	4.386e-06	1.921e-06
1.58	1.6	2.345	2.345	4.311e-06	1.839e-06
1.6	1.6	2.406	2.406	4.227e-06	1.756e-06
1.62	1.6	2.469	2.469	4.132e-06	1.674e-06
1.64	1.6	2.531	2.531	4.026e-06	1.59e-06
1.66	1.6	2.594	2.594	3.91e-06	1.507e-06
1.68	1.6	2.658	2.658	3.783e-06	1.423e-06
1.7	1.6	2.722	2.722	3.644e-06	1.339e-06
1.72	1.6	2.786	2.786	3.495e-06	1.255e-06
1.74	1.6	2.851	2.851	3.334e-06	1.17e-06
1.76	1.6	2.915	2.915	3.162e-06	1.084e-06
1.78	1.6	2.981	2.981	2.977e-06	9.987e-07
1.8	1.6	3.046	3.046	2.779e-06	9.123e-07
1.82	1.6	3.112	3.112	2.569e-06	8.252e-07
1.84	1.6	3.179	3.179	2.344e-06	7.375e-07
1.86	1.6	3.246	3.246	2.106e-06	6.489e-07
1.88	1.6	3.313	3.313	1.853e-06	5.594e-07
1.9	1.6	3.38	3.38	1.585e-06	4.69e-07
1.92	1.6	3.448	3.448	1.302e-06	3.775e-07
1.94	1.6	3.516	3.516	1.002e-06	2.85e-07
1.96	1.6	3.584	3.584	6.854e-07	1.912e-07
1.98	1.6	3.653	3.653	3.516e-07	9.625e-08
1.02	1.62	0.8299	0.8299	5.256e-07	6.333e-07
1.04	1.62	0.8789	0.8789	1.005e-06	1.143e-06
1.06	1.62	0.9285	0.9285	1.441e-06	1.552e-06
1.08	1.62	0.9787	0.9787	1.837e-06	1.877e-06
1.1	1.62	1.03	1.03	2.196e-06	2.133e-06
1.12	1.62	1.081	1.081	2.52e-06	2.332e-06
1.14	1.62	1.133	1.133	2.812e-06	2.482e-06
1.16	1.62	1.185	1.185	3.074e-06	2.593e-06
1.18	1.62	1.239	1.239	3.308e-06	2.67e-06
1.2	1.62	1.292	1.292	3.515e-06	2.72e-06
1.22	1.62	1.346	1.346	3.699e-06	2.747e-06
1.24	1.62	1.401	1.401	3.86e-06	2.755e-06
1.26	1.62	1.456	1.456	4e-06	2.746e-06
1.28	1.62	1.512	1.512	4.121e-06	2.725e-06
1.3	1.62	1.569	1.569	4.223e-06	2.692e-06
1.32	1.62	1.625	1.625	4.308e-06	2.651e-06
1.34	1.62	1.683	1.683	4.377e-06	2.602e-06
1.36	1.62	1.74	1.74	4.431e-06	2.546e-06
1.38	1.62	1.799	1.799	4.471e-06	2.486e-06
1.4	1.62	1.857	1.857	4.498e-06	2.422e-06
1.42	1.62	1.916	1.916	4.511e-06	2.354e-06
1.44	1.62	1.976	1.976	4.513e-06	2.284e-06
1.46	1.62	2.036	2.036	4.503e-06	2.211e-06
1.48	1.62	2.097	2.097	4.481e-06	2.137e-06
1.5	1.62	2.158	2.158	4.449e-06	2.062e-06
1.52	1.62	2.219	2.219	4.406e-06	1.986e-06
1.54	1.62	2.281	2.281	4.353e-06	1.908e-06
1.56	1.62	2.343	2.343	4.289e-06	1.831e-06
1.58	1.62	2.406	2.406	4.215e-06	1.752e-06
1.6	1.62	2.469	2.469	4.132e-06	1.674e-06
1.62	1.62	2.532	2.532	4.038e-06	1.595e-06
1.64	1.62	2.596	2.596	3.934e-06	1.515e-06
1.66	1.62	2.66	2.66	3.819e-06	1.436e-06
1.68	1.62	2.725	2.725	3.694e-06	1.356e-06
1.7	1.62	2.79	2.79	3.559e-06	1.276e-06
1.72	1.62	2.855	2.855	3.413e-06	1.195e-06
1.74	1.62	2.921	2.921	3.255e-06	1.114e-06
1.76	1.62	2.987	2.987	3.086e-06	1.033e-06
1.78	1.62	3.054	3.054	2.905e-06	9.514e-07
1.8	1.62	3.121	3.121	2.712e-06	8.691e-07
1.82	1.62	3.188	3.188	2.506e-06	7.862e-07
1.84	1.62	3.256	3.256	2.287e-06	7.026e-07
1.86	1.62	3.324	3.324	2.055e-06	6.183e-07
1.88	1.62	3.392	3.392	1.808e-06	5.33e-07
1.9	1.62	3.461	3.461	1.547e-06	4.469e-07
1.92	1.62	3.53	3.53	1.27e-06	3.598e-07
1.94	1.62	3.599	3.599	9.774e-07	2.716e-07
1.96	1.62	3.669	3.669	6.687e-07	1.823e-07
1.98	1.62	3.739	3.739	3.43e-07	9.176e-08
1.02	1.64	0.8607	0.8607	5.193e-07	6.033e-07
1.04	1.64	0.9106	0.9106	9.921e-07	1.089e-06
1.06	1.64	0.9613	0.9613	1.422e-06	1.479e-06
1.08	1.64	1.013	1.013	1.811e-06	1.789e-06
1.1	1.64	1.064	1.064	2.163e-06	2.033e-06
1.12	1.64	1.117	1.117	2.481e-06	2.221e-06
1.14	1.64	1.17	1.17	2.766e-06	2.365e-06
1.16	1.64	1.223	1.223	3.022e-06	2.47e-06
1.18	1.64	1.278	1.278	3.249e-06	2.543e-06
1.2	1.64	1.332	1.332	3.451e-06	2.59e-06
1.22	1.64	1.388	1.388	3.629e-06	2.616e-06
1.24	1.64	1.443	1.443	3.785e-06	2.622e-06
1.26	1.64	1.5	1.5	3.921e-06	2.614e-06
1.28	1.64	1.557	1.557	4.037e-06	2.593e-06
1.3	1.64	1.614	1.614	4.135e-06	2.562e-06
1.32	1.64	1.672	1.672	4.217e-06	2.522e-06
1.34	1.64	1.73	1.73	4.282e-06	2.475e-06
1.36	1.64	1.789	1.789	4.334e-06	2.422e-06
1.38	1.64	1.849	1.849	4.371e-06	2.364e-06
1.4	1.64	1.908	1.908	4.395e-06	2.303e-06
1.42	1.64	1.969	1.969	4.407e-06	2.239e-06
1.44	1.64	2.029	2.029	4.407e-06	2.171e-06
1.46	1.64	2.091	2.091	4.395e-06	2.102e-06
1.48	1.64	2.152	2.152	4.373e-06	2.032e-06
1.5	1.64	2.214	2.214	4.34e-06	1.96e-06
1.52	1.64	2.277	2.277	4.297e-06	1.887e-06
1.54	1.64	2.34	2.34	4.244e-06	1.814e-06
1.56	1.64	2.403	2.403	4.181e-06	1.74e-06
1.58	1.64	2.467	2.467	4.108e-06	1.665e-06
1.6	1.64	2.531	2.531	4.026e-06	1.59e-06
1.62	1.64	2.596	2.596	3.934e-06	1.515e-06
1.64	1.64	2.661	2.661	3.831e-06	1.44e-06
1.66	1.64	2.727	2.727	3.719e-06	1.364e-06
1.68	1.64	2.792	2.792	3.597e-06	1.288e-06
1.7	1.64	2.859	2.859	3.465e-06	1.212e-06
1.72	1.64	2.925	2.925	3.322e-06	1.136e-06
1.74	1.64	2.992	2.992	3.168e-06	1.059e-06
1.76	1.64	3.06	3.06	3.004e-06	9.817e-07
1.78	1.64	3.127	3.127	2.827e-06	9.041e-07
1.8	1.64	3.195	3.195	2.639e-06	8.26e-07
1.82	1.64	3.264	3.264	2.439e-06	7.472e-07
1.84	1.64	3.333	3.333	2.226e-06	6.678e-07
1.86	1.64	3.402	3.402	1.999e-06	5.877e-07
1.88	1.64	3.472	3.472	1.759e-06	5.068e-07
1.9	1.64	3.541	3.541	1.505e-06	4.249e-07
1.92	1.64	3.612	3.612	1.236e-06	3.421e-07
1.94	1.64	3.682	3.682	9.512e-07	2.583e-07
1.96	1.64	3.753	3.753	6.508e-07	1.734e-07
1.98	1.64	3.825	3.825	3.339e-07	8.73e-08
1.02	1.66	0.8917	0.8917	5.12e-07	5.742e-07
1.04	1.66	0.9427	0.9427	9.773e-07	1.037e-06
1.06	1.66	0.9943	0.9943	1.399e-06	1.407e-06
1.08	1.66	1.047	1.047	1.781e-06	1.702e-06
1.1	1.66	1.099	1.099	2.126e-06	1.933e-06
1.12	1.66	1.153	1.153	2.436e-06	2.113e-06
1.14	1.66	1.207	1.207	2.714e-06	2.248e-06
1.16	1.66	1.262	1.262	2.962e-06	2.348e-06
1.18	1.66	1.317	1.317	3.183e-06	2.417e-06
1.2	1.66	1.373	1.373	3.379e-06	2.461e-06
1.22	1.66	1.429	1.429	3.551e-06	2.485e-06
1.24	1.66	1.486	1.486	3.701e-06	2.491e-06
1.26	1.66	1.543	1.543	3.831e-06	2.482e-06
1.28	1.66	1.601	1.601	3.942e-06	2.462e-06
1.3	1.66	1.66	1.66	4.036e-06	2.432e-06
1.32	1.66	1.719	1.719	4.114e-06	2.393e-06
1.34	1.66	1.778	1.778	4.176e-06	2.348e-06
1.36	1.66	1.838	1.838	4.224e-06	2.298e-06
1.38	1.66	1.899	1.899	4.259e-06	2.243e-06
1.4	1.66	1.96	1.96	4.28e-06	2.184e-06
1.42	1.66	2.021	2.021	4.29e-06	2.123e-06
1.44	1.66	2.083	2.083	4.289e-06	2.059e-06
1.46	1.66	2.146	2.146	4.276e-06	1.993e-06
1.48	1.66	2.208	2.208	4.253e-06	1.926e-06
1.5	1.66	2.272	2.272	4.22e-06	1.858e-06
1.52	1.66	2.335	2.335	4.177e-06	1.789e-06
1.54	1.66	2.399	2.399	4.124e-06	1.719e-06
1.56	1.66	2.464	2.464	4.062e-06	1.649e-06
1.58	1.66	2.529	2.529	3.991e-06	1.578e-06
1.6	1.66	2.594	2.594	3.91e-06	1.507e-06
1.62	1.66	2.66	2.66	3.819e-06	1.436e-06
1.64	1.66	2.727	2.727	3.719e-06	1.364e-06
1.66	1.66	2.793	2.793	3.61e-06	1.292e-06
1.68	1.66	2.86	2.86	3.491e-06	1.221e-06
1.7	1.66	2.928	2.928	3.362e-06	1.148e-06
1.72	1.66	2.996	2.996	3.223e-06	1.076e-06
1.74	1.66	3.064	3.064	3.074e-06	1.003e-06
1.76	1.66	3.132	3.132	2.914e-06	9.303e-07
1.78	1.66	3.201	3.201	2.743e-06	8.568e-07
1.8	1.66	3.271	3.271	2.56e-06	7.828e-07
1.82	1.66	3.34	3.34	2.366e-06	7.083e-07
1.84	1.66	3.41	3.41	2.159e-06	6.331e-07
1.86	1.66	3.481	3.481	1.94e-06	5.572e-07
1.88	1.66	3.552	3.552	1.707e-06	4.806e-07
1.9	1.66	3.623	3.623	1.46e-06	4.03e-07
1.92	1.66	3.694	3.694	1.199e-06	3.246e-07
1.94	1.66	3.766	3.766	9.232e-07	2.451e-07
1.96	1.66	3.838	3.838	6.317e-07	1.646e-07
1.98	1.66	3.911	3.911	3.242e-07	8.289e-08
1.02	1.68	0.9229	0.9229	5.036e-07	5.457e-07
1.04	1.68	0.975	0.975	9.604e-07	9.851e-07
1.06	1.68	1.028	1.028	1.374e-06	1.337e-06
1.08	1.68	1.081	1.081	1.747e-06	1.616e-06
1.1	1.68	1.135	1.135	2.083e-06	1.835e-06
1.12	1.68	1.189	1.189	2.385e-06	2.005e-06
1.14	1.68	1.245	1.245	2.654e-06	2.133e-06
1.16	1.68	1.3	1.3	2.895e-06	2.226e-06
1.18	1.68	1.357	1.357	3.108e-06	2.291e-06
1.2	1.68	1.413	1.413	3.297e-06	2.333e-06
1.22	1.68	1.471	1.471	3.462e-06	2.354e-06
1.24	1.68	1.529	1.529	3.606e-06	2.359e-06
1.26	1.68	1.587	1.587	3.731e-06	2.35e-06
1.28	1.68	1.646	1.646	3.837e-06	2.33e-06
1.3	1.68	1.706	1.706	3.926e-06	2.301e-06
1.32	1.68	1.766	1.766	3.999e-06	2.264e-06
1.34	1.68	1.827	1.827	4.058e-06	2.221e-06
1.36	1.68	1.888	1.888	4.102e-06	2.173e-06
1.38	1.68	1.949	1.949	4.134e-06	2.121e-06
1.4	1.68	2.012	2.012	4.153e-06	2.065e-06
1.42	1.68	2.074	2.074	4.161e-06	2.006e-06
1.44	1.68	2.137	2.137	4.158e-06	1.946e-06
1.46	1.68	2.201	2.201	4.145e-06	1.883e-06
1.48	1.68	2.265	2.265	4.121e-06	1.82e-06
1.5	1.68	2.329	2.329	4.088e-06	1.755e-06
1.52	1.68	2.394	2.394	4.045e-06	1.69e-06
1.54	1.68	2.459	2.459	3.993e-06	1.624e-06
1.56	1.68	2.525	2.525	3.932e-06	1.557e-06
1.58	1.68	2.591	2.591	3.862e-06	1.49e-06
1.6	1.68	2.658	2.658	3.783e-06	1.423e-06
1.62	1.68	2.725	2.725	3.694e-06	1.356e-06
1.64	1.68	2.792	2.792	3.597e-06	1.288e-06
1.66	1.68	2.86	2.86	3.491e-06	1.221e-06
1.68	1.68	2.928	2.928	3.376e-06	1.153e-06
1.7	1.68	2.997	2.997	3.251e-06	1.085e-06
1.72	1.68	3.066	3.066	3.116e-06	1.016e-06
1.74	1.68	3.136	3.136	2.972e-06	9.477e-07
1.76	1.68	3.205	3.205	2.817e-06	8.788e-07
1.78	1.68	3.276	3.276	2.652e-06	8.094e-07
1.8	1.68	3.346	3.346	2.475e-06	7.397e-07
1.82	1.68	3.417	3.417	2.287e-06	6.693e-07
1.84	1.68	3.489	3.489	2.088e-06	5.984e-07
1.86	1.68	3.56	3.56	1.876e-06	5.268e-07
1.88	1.68	3.632	3.632	1.651e-06	4.544e-07
1.9	1.68	3.705	3.705	1.412e-06	3.812e-07
1.92	1.68	3.778	3.778	1.16e-06	3.071e-07
1.94	1.68	3.851	3.851	8.932e-07	2.32e-07
1.96	1.68	3.924	3.924	6.114e-07	1.558e-07
1.98	1.68	3.998	3.998	3.138e-07	7.85e-08
1.02	1.7	0.9544	0.9544	4.941e-07	5.177e-07
1.04	1.7	1.007	1.007	9.412e-07	9.342e-07
1.06	1.7	1.061	1.061	1.345e-06	1.267e-06
1.08	1.7	1.116	1.116	1.708e-06	1.531e-06
1.1	1.7	1.171	1.171	2.035e-06	1.738e-06
1.12	1.7	1.226	1.226	2.327e-06	1.898e-06
1.14	1.7	1.282	1.282	2.588e-06	2.018e-06
1.16	1.7	1.339	1.339	2.82e-06	2.106e-06
1.18	1.7	1.396	1.396	3.025e-06	2.166e-06
1.2	1.7	1.454	1.454	3.206e-06	2.204e-06
1.22	1.7	1.513	1.513	3.364e-06	2.223e-06
1.24	1.7	1.572	1.572	3.501e-06	2.227e-06
1.26	1.7	1.632	1.632	3.619e-06	2.218e-06
1.28	1.7	1.692	1.692	3.72e-06	2.199e-06
1.3	1.7	1.753	1.753	3.804e-06	2.17e-06
1.32	1.7	1.814	1.814	3.872e-06	2.135e-06
1.34	1.7	1.875	1.875	3.927e-06	2.094e-06
1.36	1.7	1.938	1.938	3.968e-06	2.048e-06
1.38	1.7	2	2	3.997e-06	1.998e-06
1.4	1.7	2.064	2.064	4.014e-06	1.945e-06
1.42	1.7	2.127	2.127	4.02e-06	1.89e-06
1.44	1.7	2.192	2.192	4.015e-06	1.832e-06
1.46	1.7	2.256	2.256	4.001e-06	1.773e-06
1.48	1.7	2.321	2.321	3.977e-06	1.713e-06
1.5	1.7	2.387	2.387	3.943e-06	1.652e-06
1.52	1.7	2.453	2.453	3.901e-06	1.59e-06
1.54	1.7	2.52	2.52	3.85e-06	1.528e-06
1.56	1.7	2.587	2.587	3.79e-06	1.465e-06
1.58	1.7	2.654	2.654	3.721e-06	1.402e-06
1.6	1.7	2.722	2.722	3.644e-06	1.339e-06
